WARTECH TV-110 plate carrier rig,91200,91200,91200,Ragman,56544,₽
Crye Precision AVS plate carrier,150000,152251,152251,Ragman,53072,₽
ANA Tactical M2 armored rig,98369,97677,101295,Ragman,42587,₽
ANA Tactical M1 armored rig,144999,127267,132802,Ragman,50387,₽
6B5-15 Zh-86 Uley armored rig,49999,50572,53234,Ragman,36766,₽
5.11 Tactical TacTec plate carrier,91000,91000,91000,Ragman,56420,₽
WARTECH MK3 TV-104 chest rig,26000,27038,27126,Ragman,26958,₽
EOTech Vudu 1-6x24 30mm riflescope,96000,90778,94690,Mechanic,24833,₽
Velocity Systems MPPV Multi-Purpose Patrol Vest,54999,44624,43976,Ragman,30504,₽
BlackHawk! Commando chest harness (Desert Tan),20000,24306,24672,Ragman,20875,₽
Trijicon RMR reflex sight,26900,25878,26172,Mechanic,12440,₽
Belt-A + Belt-B gear rig,32000,34142,33902,Ragman,34162,₽
Scav Vest,16415,16296,17750,Ragman,2603,₽
Peltor Tactical Sport headset,27999,27811,27465,Ragman,27590,₽
GSSh-01 active headset,15400,15302,15354,Ragman,8656,₽
Peltor ComTac 2 headset,39998,38819,39856,Ragman,19660,₽
MSA Sordin Supreme PRO-X/L active headset,39999,35604,38594,Ragman,24275,₽
Ops-Core FAST RAC Headset,31000,30264,30417,Ragman,28914,₽
ZSh-1-2M helmet (Black cover),34000,37297,37500,Ragman,33331,₽
6B47 Ratnik-BSh helmet,27500,30319,32303,Ragman,18961,₽
AS VAL 9x39 integral barrel-suppressor,25000,37154,28690,Mechanic,13074,₽
Glock 9x19 Fischer Development FD917 sound suppressor,24999,24588,24480,Mechanic,24671,₽
SKS Hexagon 7.62x39 sound suppressor,31500,33318,34267,Mechanic,24569,₽
Police cap,1111,4127,4100,Ragman,933,₽
ANA Tactical Alpha chest rig,50000,41961,43759,Ragman,28588,₽
Pilgrim tourist backpack,61888,61888,61888,Ragman,27010,₽
Ushanka ear flap hat,16000,15226,15906,Ragman,3108,₽
Baseball cap,1999,1999,1999,Ragman,633,₽
BNTI Kirasa-N body armor,46750,47020,48625,Ragman,30047,₽
Haley Strategic D3CRX Chest Harness,24000,25045,25121,Ragman,24490,₽
SSh-68 steel helmet,18420,18537,19062,Ragman,10540,₽
SOE Micro Rig,10850,10183,10470,Ragman,5952,₽
OKP-7 reflex sight (Dovetail),14444,15496,15043,Mechanic,8487,₽
TSh-4M-L soft tank crew helmet,5999,7172,7065,Ragman,5394,₽
KAC QDSS NT-4 5.56x45 sound suppressor (FDE),32540,29055,29549,Mechanic,25338,₽
Hensoldt FF 4-16x56 34mm riflescope,31111,32481,33115,Mechanic,31239,₽
Dynaforce Triton M43-A chest harness,22000,20988,21165,Ragman,16411,₽
Rotor 43 .366 TKM muzzle brake-compensator,25000,22807,22264,Mechanic,14016,₽
BlackHawk! Commando chest harness (Black),28000,28000,62724,Ragman,20875,₽
Jack-o'-lantern tactical pumpkin helmet,10000,10000,10000,Ragman,6200,₽
Crye Precision AirFrame helmet (Tan),121150,121150,121150,Ragman,75113,₽
Fake mustache,14444,14497,13906,Ragman,14067,₽
AKM Zenit DTK-4M 7.62x39 sound suppressor,30000,29026,29280,Mechanic,27111,₽
FORT Redut-T5 body armor,188296,188296,188296,Ragman,116744,₽
Ops-Core FAST MT Super High Cut helmet (Tan),116014,116014,116014,Ragman,71929,₽
SureFire SOCOM556-MONSTER 5.56x45 sound suppressor,24999,26383,26780,Mechanic,24080,₽
SilencerCo Osprey 9 9x19 sound suppressor,29998,25455,25686,Mechanic,22256,₽
6B43 6A Zabralo-Sh body armor,384968,384968,384968,Ragman,238680,₽
APB 9x18PM sound suppressor,3900,4478,4602,Mechanic,3597,₽
Team Wendy EXFIL Ballistic Helmet (Black),131200,131200,131200,Ragman,81344,₽
Mosin Rifle Bramit 7.62x54R sound suppressor,29922,36417,38455,Mechanic,23102,₽
MPX-SD 9x19 integrated sound suppressor,8888,12125,12163,Mechanic,12042,₽
Leupold DeltaPoint Reflex Sight,29999,28203,29200,Mechanic,10168,₽
Axion Kobra EKP-8-02 reflex sight (Dovetail),10100,9736,9903,Mechanic,5237,₽
6B5-16 Zh-86 Uley armored rig,63000,60453,59422,Ragman,25730,₽
Maska-1SCh bulletproof helmet (Killa),800000,289396,289396,Ragman,78323,₽
Ars Arma A18 Skanda plate carrier,107000,107000,107000,Ragman,66340,₽
"PP-19-01 ""Vityaz"" 9x19 sound suppressor",16900,14248,14401,Mechanic,11392,₽
UMTBS 6sh112 Scout-Sniper,18300,15978,15395,Ragman,13282,₽
Shattered lightweight armored mask,20000,22011,22448,Ragman,14843,₽
HighCom Striker ACHHC IIIA helmet (Black),59000,60705,63085,Ragman,34205,₽
Lower half-mask,7777,9066,8566,Ragman,1621,₽
SureFire SOCOM556-MINI MONSTER 5.56x45 sound suppressor,32100,35935,37447,Mechanic,32480,₽
HK MP5SD 9x19 sound suppressor,200999,200999,316088,Mechanic,14957,₽
HighCom Striker ULACH IIIA helmet (Black),95500,92683,94849,Ragman,48350,₽
BelOMO PK-06 reflex sight,8400,8452,8693,Mechanic,4480,₽
Nightforce ATACR 7-35x56 34mm riflescope,62999,65713,61162,Mechanic,49166,₽
NSPU-M night vision scope,12000,13613,13273,Mechanic,7690,₽
6B3TM-01M armored rig,70398,71830,75750,Ragman,28086,₽
Deadly Skull mask,4000,4680,5237,Ragman,3851,₽
Thunder Beast Arms Ultra 5 sound suppressor,50000,48979,50517,Mechanic,34720,₽
Wilcox Skull Lock head mount,12447,13092,13527,Ragman,12229,₽
6B13 assault armor (Digital Flora),60000,52650,54524,Ragman,37882,₽
Aimpoint Micro T-1 reflex sight,18000,21667,21523,Mechanic,15873,₽
Gemtech ONE multi-caliber sound suppressor,35000,35701,37278,Mechanic,27171,₽
AKM Hexagon 7.62x39 sound suppressor,24420,25546,26289,Mechanic,23920,₽
Walther MRS reflex sight,14000,14219,14156,Mechanic,5600,₽
Respirator,8800,7530,8607,Ragman,1107,₽
BNTI Zhuk-6a body armor,285000,285000,285000,Ragman,176700,₽
6Sh118 raid backpack,105000,105000,105000,Ragman,65100,₽
Transformer Bag,3999,4055,4050,Ragman,1135,₽
Valday PK-120 (1P87) holographic sight,13500,14456,14964,Mechanic,10766,₽
BNTI Gzhel-K body armor,150000,152474,152474,Ragman,70574,₽
BNTI LShZ-2DTM helmet,84000,88991,91358,Ragman,61132,₽
Kolpak-1S riot helmet,7500,7353,8296,Ragman,4545,₽
ZSh-1-2M helmet,39999,39882,39217,Ragman,36015,₽
DevTac Ronin ballistic helmet,110000,102824,103517,Ragman,102245,₽
IOTV Gen4 body armor (high mobility kit),118774,118774,118774,Ragman,73640,₽
Oakley Mechanism heavy duty backpack (Black),51900,62389,63970,Ragman,33170,₽
FLIR RS-32 2.25-9x 35mm 60Hz thermal riflescope,144794,144794,144794,Mechanic,81085,₽
WARTECH TV-109 + TV-106 chest rig,13420,13092,13778,Ragman,10487,₽
Team Wendy EXFIL Ballistic Helmet (Coyote Brown),131200,131200,131200,Ragman,81344,₽
SSSh-94 SFERA-S helmet,33699,33866,33665,Ragman,33730,₽
Scav backpack,14888,15496,16074,Ragman,11156,₽
MSA ACH TC-2002 MICH Series helmet,44420,46434,49268,Ragman,30442,₽
Altyn bulletproof helmet,160327,160327,160327,Ragman,99403,₽
BelOMO PSO-1M2-1 4x24 scope,18888,15031,14872,Mechanic,11079,₽
Neoprene mask,13000,9617,10882,Ragman,3251,₽
KMZ 1P69 3-10x riflescope,14899,14766,14593,Mechanic,14112,₽
SIG Sauer ROMEO4 reflex sight,14999,15401,14659,Mechanic,11931,₽
SilencerCo Hybrid 46 multi-caliber sound suppressor,72222,66814,63980,Mechanic,38976,₽
PACA Soft Armor,26998,29616,28950,Ragman,14160,₽
Hexagon 12K 12ga sound suppressor,27000,31945,30772,Mechanic,12901,₽
Flyye MBSS backpack,12000,10093,10851,Ragman,6979,₽
Camelbak Tri-Zip assault backpack,74444,76026,77563,Ragman,25730,₽
BNTI Module-3M body armor,16777,17133,20081,Ragman,14144,₽
MF-UNTAR body armor,45555,42621,45743,Ragman,20680,₽
EOTech HHS-1 hybrid sight (Tan),47777,41651,43492,Mechanic,34272,₽
BlackRock chest rig,39999,40604,40318,Ragman,25234,₽
BNTI Zhuk-3 body armor (Press),33333,34194,35634,Ragman,23975,₽
Mystery Ranch Blackjack 50 backpack (Multicam),88000,88000,88000,Ragman,54560,₽
6B23-1 body armor (Digital Flora),38999,46511,47973,Ragman,24986,₽
HighCom Trooper TFO body armor (Multicam),114999,109846,109531,Ragman,55180,₽
6B13 assault armor (Flora),67777,66138,67882,Ragman,37882,₽
6B23-2 body armor (Mountain Flora),70000,69296,73559,Ragman,42470,₽
FORT Redut-M body armor,102874,102874,102874,Ragman,63782,₽
6B13 M modified assault armor (Tan),251100,251100,251100,Ragman,155682,₽
IOTV Gen4 body armor (assault kit),137002,137002,137002,Ragman,84941,₽
SSO Attack 2 raid backpack,70500,70500,70500,Ragman,43710,₽
IOTV Gen4 body armor (full protection),198796,198796,198796,Ragman,123254,₽
3V Gear Paratus 3-Day Operator's Tactical backpack,61500,61500,61500,Ragman,38130,₽
ANA Tactical Beta 2 Battle backpack,71333,74380,76420,Ragman,28945,₽
Duffle bag,18981,18376,16658,Ragman,1287,₽
WARTECH Berkut BB-102 backpack,23500,21903,22129,Ragman,11904,₽
6B47 Ratnik-BSh helmet (Digital Flora cover),33320,29687,32025,Ragman,19242,₽
Armasight NVG head strap,17000,32023,32719,Ragman,11842,₽
UNTAR helmet,21111,25802,26446,Ragman,13265,₽
HighCom Striker ACHHC IIIA helmet (Olive),58000,52204,56650,Ragman,32598,₽
FORT Kiver-M bulletproof helmet,21900,23763,24316,Ragman,19297,₽
LShZ light helmet,40998,36808,39055,Ragman,29366,₽
MSA ACH TC-2001 MICH Series helmet,52000,45917,47497,Ragman,28644,₽
Burris FastFire 3 reflex sight,19000,19492,19264,Mechanic,9245,₽
ShPM Firefighter helmet,9800,10174,9986,Ragman,7626,₽
Vulkan-5 (LShZ-5) bulletproof helmet,264827,264827,264827,Ragman,164193,₽
Flat screwdriver,8000,7766,8647,Therapist,8820,₽
Shemagh (Green),15000,14635,15443,Ragman,2640,₽
ELCAN SpecterDR 1x/4x scope,57777,45376,47345,Mechanic,18459,₽
Ops-Core FAST MT Super High Cut helmet (Black),130976,130976,130976,Ragman,81205,₽
HighCom Striker ULACH IIIA helmet (Desert Tan),70000,67610,72399,Ragman,44979,₽
Trijicon ACOG TA01NSN 4x32 scope (Black),24999,23196,23040,Mechanic,15491,₽
OKP-7 reflex sight,7000,9902,9821,Mechanic,7150,₽
6B2 body armor (Flora),22222,25940,30579,Ragman,17794,₽
EOTech HHS-1 hybrid sight,40000,40898,43414,Mechanic,28672,₽
Item case,1229994,1229994,1229994,Therapist,774896,₽
Maska-1SCh bulletproof helmet (Olive Drab),126327,126327,126327,Ragman,78323,₽
Aluminum splint,15340,12874,12754,Therapist,5242,₽
Kalashnikov AK-101 5.56x45 assault rifle,69999,56639,59208,Mechanic,19971,₽
Kalashnikov AK-102 5.56x45 assault rifle,48000,52494,52511,Mechanic,28923,₽
Kalashnikov AK-103 7.62x39 assault rifle,31000,32754,33411,Mechanic,19214,₽
Kalashnikov AK-104 7.62x39 assault rifle,22222,26535,26256,Mechanic,22351,₽
Kalashnikov AK-105 5.45x39 assault rifle,29900,25473,27448,Mechanic,17283,₽
Kalashnikov AK-74 5.45x39 assault rifle,26555,27201,27449,Mechanic,12180,₽
Kalashnikov AK-74M 5.45x39 assault rifle,30200,32505,31067,Mechanic,14661,₽
Kalashnikov AK-74N 5.45x39 assault rifle,31499,33514,33673,Mechanic,12962,₽
Kalashnikov AKM 7.62x39 assault rifle,43000,40275,39029,Mechanic,16527,₽
Kalashnikov AKMN 7.62x39 assault rifle,44444,41878,43643,Mechanic,19042,₽
Kalashnikov AKMS 7.62x39 assault rifle,18799,21805,23299,Mechanic,15608,₽
Kalashnikov AKMSN 7.62x39 assault rifle,20000,22329,23668,Mechanic,16224,₽
Kalashnikov AKS-74 5.45x39 assault rifle,21000,19946,20694,Mechanic,13250,₽
Kalashnikov AKS-74N 5.45x39 assault rifle,36666,31893,32606,Mechanic,14274,₽
AS VAL 9x39 special assault rifle,104069,115672,112185,Mechanic,32562,₽
ASh-12 12.7x55 assault rifle,63000,60987,60607,Mechanic,52528,₽
Colt M4A1 5.56x45 assault rifle,42000,43452,43579,Mechanic,10302,₽
DS Arms SA-58 7.62x51 assault rifle,39898,43186,43511,Mechanic,17412,₽
Desert Tech MDR 5.56x45 assault rifle,59999,56837,59039,Mechanic,25329,₽
HK 416A5 5.56x45 assault rifle,68888,58886,61348,Mechanic,12208,₽
Kalashnikov AKS-74U 5.45x39 assault rifle,25000,23540,23984,Mechanic,7640,₽
Kalashnikov AKS-74UB 5.45x39 assault rifle,59999,57665,34749,Mechanic,12178,₽
Kalashnikov AKS-74UN 5.45x39 assault rifle,14999,26031,25360,Mechanic,10833,₽
Desert Tech MDR 7.62x51 assault rifle,0,0,0,Mechanic,35409,₽
ADAR 2-15 5.56x45 carbine,20000,27455,24878,Mechanic,3528,₽
Lone Star TX-15 DML 5.56x45 carbine,89999,75076,70926,Mechanic,13662,₽
Simonov SKS 7.62x39 carbine,14000,17019,17912,Mechanic,10825,₽
Simonov OP-SKS 7.62x39 carbine (Hunting Rifle Version),28888,30713,29522,Mechanic,12216,₽
Molot VPO-209 .366 TKM carbine,29999,28201,28912,Mechanic,12088,₽
"Molot VPO-101 ""Vepr-Hunter"" 7.62x51 carbine",27000,30128,29299,Mechanic,21828,₽
"Molot VPO-136 ""Vepr-KM"" 7.62x39 carbine",27543,27752,24847,Mechanic,10628,₽
Lobaev Arms DVL-10 7.62x51 bolt-action sniper rifle,79000,75785,76953,Jaeger,25784,₽
Mosin 7.62x54R bolt-action rifle (Infantry),34000,36483,33068,Jaeger,6900,₽
Mosin 7.62x54R bolt-action rifle (Sniper),60000,57389,48249,Jaeger,9346,₽
ORSIS T-5000M 7.62x51 bolt-action sniper rifle,57998,54696,57534,Jaeger,16184,₽
Remington Model 700 7.62x51 bolt-action sniper rifle,39444,40776,39522,Jaeger,10500,₽
SV-98 7.62x54R bolt-action sniper rifle,42000,47034,45341,Jaeger,14993,₽
"Molot VPO-215 ""Gornostay"" .366 TKM bolt-action rifle",19000,22193,21042,Jaeger,4410,₽
RPK-16 5.45x39 light machine gun,44000,43778,48152,Mechanic,12522,₽
Knight's Armament Company SR-25 7.62x51 marksman rifle,77888,77888,77926,Jaeger,14763,₽
Remington R11 RSASS 7.62x51 marksman rifle,450000,396375,396375,Jaeger,24963,₽
VSS Vintorez 9x39 special sniper rifle,49999,59546,55997,Jaeger,32602,₽
Springfield Armory M1A 7.62x51 rifle,53999,53999,59076,Jaeger,18158,₽
SVDS 7.62x54R sniper rifle,84999,79795,80338,Jaeger,25680,₽
6Kh5 Bayonet,500000,195678,72173,Jaeger,16824,₽
Antique axe,59000,57271,57661,Jaeger,56760,₽
Bars A-2607 95H18 knife,3000,3489,3500,Jaeger,3067,₽
Bars A-2607 Damascus knife,5000,5489,5871,Jaeger,2155,₽
Camper axe,30000,42823,41417,Jaeger,24720,₽
Crash Axe,450000,450000,450000,Jaeger,270000,₽
ER FULCRUM BAYONET,12000,11604,11876,Jaeger,10260,₽
Freeman crowbar,11000,10421,10715,Jaeger,10920,₽
Kiba Arms Tactical Tomahawk,16800,16800,16800,Jaeger,10080,₽
Miller Bros. Blades M-2 Tactical Sword,785000,785000,785000,Jaeger,471000,₽
MPL-50 entrenching tool,4090,3594,3512,Jaeger,2136,₽
SP-8 Survival Machete,55000,67819,75480,Jaeger,46500,₽
Serdyukov SR-1MP Gyurza 9x21 pistol,22669,13928,14018,Mechanic,10804,₽
Beretta M9A3 9x19 pistol,11000,10653,10762,Mechanic,2688,₽
FN Five-seveN MK2 5.7x28 pistol,19000,20955,21369,Mechanic,7973,₽
Glock 17 9x19 pistol,13332,11630,8988,Mechanic,3700,₽
Glock 18C 9x19 machine pistol,19999,20557,20038,Mechanic,8526,₽
SIG P226R 9x19 pistol,14000,18076,16296,Mechanic,3493,₽
PB 9x18PM silenced pistol,11899,13682,12766,Mechanic,6439,₽
Makarov PM 9x18PM pistol,5555,5999,6023,Mechanic,2854,₽
Makarov PM (t) 9x18PM pistol,39999,57179,74845,Mechanic,4770,₽
APB 9x18PM silenced machine pistol,21000,18215,17499,Mechanic,6513,₽
Stechkin APS 9x18PM machine pistol,9000,9552,9478,Mechanic,6496,₽
TT-33 7.62x25 TT pistol (Golden),64999,79491,80985,Mechanic,12984,₽
"Yarygin MP-443 ""Grach"" 9x19 pistol",9500,9406,9895,Mechanic,5845,₽
TT-33 7.62x25 TT pistol,5900,7261,7375,Mechanic,2346,₽
FN Five-seveN MK2 5.7x28 pistol (FDE),22999,21141,20746,Mechanic,7973,₽
MP-133 12ga pump-action shotgun,25000,21912,21831,Mechanic,8088,₽
MP-153 12ga semi-automatic shotgun,34000,32301,34082,Mechanic,8389,₽
Remington Model 870 12ga pump-action shotgun,35000,34670,34244,Mechanic,8513,₽
Saiga 12ga ver.10 12/76 semi-automatic shotgun,24000,24649,24632,Mechanic,9250,₽
TOZ-106 20ga bolt-action shotgun,7000,15112,12915,Mechanic,1975,₽
B&T MP9 9x19 submachine gun,18777,20815,22865,Mechanic,8001,₽
FN P90 5.7x28 submachine gun,64499,61552,61653,Mechanic,25312,₽
HK MP5 9x19 submachine gun (Navy 3 Round Burst),23000,23499,23928,Mechanic,6794,₽
HK MP5K 9x19 submachine gun,13000,14310,14271,Mechanic,5320,₽
HK MP7A1 4.6x30 submachine gun,37566,44906,45546,Mechanic,24801,₽
HK MP7A2 4.6x30 submachine gun,54111,56743,58828,Mechanic,25329,₽
"PP-9 ""Klin"" 9x18PMM submachine gun",18420,15868,15029,Mechanic,13698,₽
"PP-91 ""Kedr"" 9x18PM submachine gun",16000,17099,15770,Mechanic,10554,₽
"PP-91-01 ""Kedr-B"" 9x18PM submachine gun",39000,34956,33134,Mechanic,11333,₽
Saiga-9 9x19 carbine,15000,17840,15859,Mechanic,5570,₽
SIG MPX 9x19 submachine gun,41000,38571,40149,Mechanic,10588,₽
"PP-19-01 ""Vityaz"" 9x19 submachine gun",16000,18058,18671,Mechanic,8261,₽
B&T MP9-N 9x19 submachine gun,17999,19588,19273,Mechanic,10360,₽
F-1 hand grenade,18000,11499,11268,Prapor,2799,₽
M67 hand grenade,26766,19812,19070,Prapor,4009,₽
RDG-2B smoke grenade,3555,5366,5366,Prapor,2720,₽
RGD-5 hand grenade,15000,12904,12609,Prapor,3614,₽
"""Zarya"" stun grenade",7111,6924,7021,Prapor,3357,₽
5.56x45mm M995,345,345,345,Mechanic,843,₽
9x39mm BP gs,302,302,302,Mechanic,846,₽
4.6x30mm AP SX,255,255,255,Mechanic,714,₽
"5.45x39mm PPBS gs ""Igolnik""",562,562,562,Mechanic,1014,₽
5.45x39mm BS gs,380,380,380,Mechanic,532,₽
7.62x39mm BP gzh,299,299,299,Mechanic,837,₽
7.62x51mm M61,390,390,390,Mechanic,1098,₽
9x39mm SPP gs,289,289,289,Mechanic,416,₽
7.62x54mm R BS gs,525,525,525,Mechanic,1470,₽
9x19mm RIP,550,670,658,Mechanic,216,₽
9x19mm AP 6.3,110,110,110,Mechanic,152,₽
5.56x45mm M856A1,182,182,182,Mechanic,214,₽
9x39mm SP-6 gs,550,550,550,Mechanic,645,₽
7.62x51mm M62 Tracer,275,275,275,Mechanic,770,₽
5.56x45mm M855A1,142,142,142,Mechanic,439,₽
7.62x54mm R PS gzh,1550,1826,2074,Mechanic,413,₽
5.45x39mm BT gs,520,594,614,Mechanic,134,₽
5.56x45mm Warmageddon,69,97,108,Mechanic,87,₽
7.62x54mm R BT gzh,402,402,402,Mechanic,959,₽
5.7x28mm SB193,143,143,143,Mechanic,80,₽
12/70 RIP,399,400,466,Mechanic,169,₽
12.7x55mm PS12B,6500,6500,5750,Mechanic,1274,₽
5.45x39mm BP gs,550,527,550,Mechanic,72,₽
9x19mm Luger CCI,495,406,419,Mechanic,104,₽
5.7x28mm SS198LF,300,352,341,Mechanic,75,₽
4.6x30mm Subsonic SX,162,162,162,Mechanic,91,₽
4.6x30mm FMJ SX,1000,2831,1619,Mechanic,69,₽
7.62x54mm R SNB gzh,1050,1055,1089,Mechanic,1126,₽
7.62x51mm Ultra Nosler,1500,1603,1347,Mechanic,179,₽
5.7x28mm L191,1399,912,1759,Mechanic,63,₽
9x21mm BT gzh,998,1504,1504,Mechanic,675,₽
5.7x28mm R37.F,288,302,307,Mechanic,104,₽
5.56x45mm M855,599,489,481,Mechanic,62,₽
5.7x28mm SS190,105,105,105,Mechanic,294,₽
9x21mm PE gzh,444,588,726,Mechanic,110,₽
5.7x28mm SS197SR,700,420,446,Mechanic,62,₽
7.62x51mm M80,1800,1750,2017,Mechanic,199,₽
12.7x55mm PS12,449,993,1415,Mechanic,190,₽
5.7x28mm R37.X,399,334,391,Mechanic,87,₽
7.62x54mm R T-46M gzh,299,286,300,Mechanic,98,₽
5.56x45mm MK 255 Mod 0 (RRLP),150,164,150,Mechanic,76,₽
7.62x39mm US gzh,750,750,1661,Mechanic,75,₽
9x18mm PM SP7 gzh,300,357,399,Mechanic,54,₽
5.45x39mm PP gs,354,338,335,Mechanic,60,₽
9x21mm P gzh,351,347,490,Mechanic,84,₽
9x18mm PMM PstM gzh,154,186,171,Mechanic,64,₽
5.56x45mm M856,249,666,1375,Mechanic,72,₽
9x39mm SP-5 gs,234,275,277,Mechanic,90,₽
9x21mm PS gzh,5000,2653,1378,Mechanic,190,₽
7.62x54mm R LPS gzh,300,330,322,Mechanic,96,₽
12/70 AP-20 armor-piercing slug,137,137,137,Mechanic,192,₽
4.6x30mm Action SX,110,106,109,Mechanic,55,₽
7.62x51mm BCP FMJ,387,292,342,Mechanic,84,₽
5.56x45mm FMJ,79,128,110,Mechanic,48,₽
7.62x51mm TCW SP,169,210,256,Mechanic,62,₽
